No.,Hotel Name,Ratings,Reviews
307,Grand Copthorne Waterfront Singapore,4,view was spectacular view on the th floor club rm was fantastic rm n toilets layout was odd tv was not placed in front of the bed it was a cupboard spacious toilet service n food in club lounge was gd spectacular view for the club lounge made us v happy front desk didnt extend the check out time on the hotels rm card double billg
308,Grand Copthorne Waterfront Singapore,5,great staycation we were booked an executive deluxe clubhouse room level appreciate that they open their lounge for families with kids we enjoyed the view at level the hospitality of the staff is wonderful really job well done to the team of the lounge i will definitely consider coming back here again the only thing about the room is a bit outdated but still functioning well tv is pathetically small love the bathtub and the shower shower water is really hot and powerful most staff in reception and restaurants are friendly
309,Grand Copthorne Waterfront Singapore,1,the hotel cannot be rated as stars longer check in and check out process due to staff cannot find the bookings information furniture in room were old and dusty it was not well maintain expecially during the covid situation cannot feel the friendiness of the staff simply special request were being ignore
310,Grand Copthorne Waterfront Singapore,4,wedding banquet we booked years in advanced and due to covid had to keep postponing and was passed from one banquet manager to another but nonetheless serene was excellent in assisting us with all the planning and changes especially with such uncertain times only down sight was that due to the restrictions alot of what we got from the package got removed and we werent given an option to cancel with a full refund but besides that serene really made the experience so much more pleasant through it all
311,Grand Copthorne Waterfront Singapore,5,days nights staycation at grand corpthorne waterfront hotel had a very enjoyable time at this hotel booked a club room for a family stay there during the school holiday room was at the th floor it was excellent with a great view of singapores skyline service was excellent especially at the executive club club manager shirley and her colleague jennifer were warm and friendly and they were very professional in their services we throughly enjoyed our time during our stay there
312,Grand Copthorne Waterfront Singapore,5,singapore escapea week in the grand copthorne waterfront hotel a pleasant hotel in a nice location on the river staff were lovely and dealt with enquiries quickly and effectively this is my second stay at the hotel and ill be back again in the future hot coffee at breakfast though would be nice
313,Grand Copthorne Waterfront Singapore,3,did not meet star hotel standard thank you very much for the complimentary cake however i believe you can only feel that this is a star hotel if you book a club room for access on executive lounge for dining very few options for a star hotel we were actually surprised because star hotels even provide more food choices than this for lunch buffet theres no pasta and seafood is limited theres no more refill for nd round for breakfast theres no pancake waffle or rice very disappointed about this
314,Grand Copthorne Waterfront Singapore,3,significantly deteriorated post covid my experience was well below the standards i have grown to expect some areas were understaffed and staff were poorly trained breakfast service was quite poor the hotel even ran out of butter one morning perhaps covid is the excuse but if things dont improve by my next visit i may have to change hotels
315,Grand Copthorne Waterfront Singapore,1,worst service rude management worst experience didnt expect this from grand copthorne the sales director danny doesnt even know how to talk to customers surprised to see why the management is having such a ride person at this level seriously do not consider this there are much better options nearby
316,Grand Copthorne Waterfront Singapore,5,pleasant stay and splendid service kudos to claudia front desk shirley and alex executive club lounge booked a night staycation from mar grand copthorne received a warm welcome from claudia who managed our check in process check in was quick and prompt and claudia was patience in attending to our enquires on the perks we got our key to the club room at level clean and comfy with fantastic view we were entitled access to the executive club lounge nice place to chill amazed by the services from shirley and alex who welcome you with warm smile under mask and hospitality do visit the lounge between pm to pm for free flow cocktail and some delicious light snacks if you are a fan of vodka sea breeze is a fantastic choice specially mixed by shirley alex provided a very attentive service by checking in with us regularly to make sure we are ok this
317,Grand Copthorne Waterfront Singapore,3,good location but hotel feels old hotel probably used to be good but now it is dated and old the decor and rooms need to be refurbished although that will probably mean the currently attractive room rates will go up on the plus side the location is great and the club lounge is nice
318,Grand Copthorne Waterfront Singapore,4,speed of check in hotel need to be improve check in hotel waiting time too long hopefully can improve better room is pretty small checking hour is too late at pm wasted in the waiting period to check in good location near to great world city shopping mall
319,Grand Copthorne Waterfront Singapore,5,celebrate my sisters birthday on march i have enjoyed my stay at grand copthorne waterfront hotel i have being served by shirley chng executive club manager she provide excellent customer service and decorated our room with balloons we would like to thanks for her professional service while staying at the club room great recommedations for the drinks while we at the club lounge
320,Grand Copthorne Waterfront Singapore,4,extended stay twice stayed in many singapore hotels pre covid days chose this hotel randomly for a night stay the plan was to move on to clarke quay or similar area but rolled my stay twice great staff good bar and food was good quality
321,Grand Copthorne Waterfront Singapore,5,good staycation a very good staycation environment was pleasant and the area around the hotel is great it is near robertson quay which is a great area to walk around so near great world city mall and the zion road hawker centre
322,Grand Copthorne Waterfront Singapore,3,recent day stay in singapore room was comfortable although air conditioning could not be controlled and temperature was eith very cold or too warm house keeping was very poor did not clean room every day and i had to ask for clean towels toilet paper water and coffee and sugar on a regular basis food in main restaurant lacked variety and i ended up ordering from outside the hotel i was charged an additional sgd per day for breakfast even though accommodation voucher clearly said breakfast for two guests there is also a daily service charge room what ever that means we never ordered room service becaus we were leaving early morning on the last day i settled my room account at pm the previous night however when i got home i noticed an unathorised charge of sgd on my credit card
323,Grand Copthorne Waterfront Singapore,5,grand copthorne waterfront hotel i would like to thank you for your exceptional customer service for my days shn in your hotel most importantly i would like to commend ms shirley mr sheryl mr anil and mr paul for your hard work commitment and dedication to your job your work is important in this hotel hats off to all of you
324,Grand Copthorne Waterfront Singapore,3,rooms are very tired and need updating rooms were very tired with limited plugs to charge laptops or mobile phones tv was ancient and generally the room was very much in need of modernizing i would say the hotel is more in line with a rather than a as they advertise
325,Grand Copthorne Waterfront Singapore,5,wonderful experience had a great experience with super good and attentive service at the executive club lounge at grand copthorne waterfront hotel by shirley and megan love the complimentary cocktails and appetisers with a view from pmpm
326,Grand Copthorne Waterfront Singapore,4,extraordinary stay and wedding planned the service is extraordinary we were here for our wedding and due to the pandemic there were alot of issues and disruptions but the service staff were so amazing wonderful dealing with our requests and all we just had our one year anniversary staycation here and as usual we felt so warmly welcomed and all the missing star rating is due to the condition of the hotel rooms while the stay and everything is awesome the executive suite is seriously in need of an upgrade we were given a room upgrade but we felt like we walked in to the s and the toilet floor has those water damage stains we feedbacked and have requested for a smaller room we were given back the deluxe room and it was so much better with the river view as well so if u are not looking for
327,Grand Copthorne Waterfront Singapore,5,staff who go the extra mile celebrated my daughters th birthday and we visited the executive lounge the staff heard us talking about it and went to prepare a birthday cake for her as a surprise she was really happy and they sang a birthday song for her too special thanks to megan lynn and alex room service and calls were really quick too i would say the service is worth more than what you will pay for we enjoyed our stay and will definitely be back again cheers
328,Grand Copthorne Waterfront Singapore,2,good for a night rest recommended for business travelers looking for a nights rest we booked deluxe room for our minihoneymoon after our wedding to our surprise we were upgraded to a deluxe club room however was told we are not entitled for club lounge facility was told it was chargeable head back to the room and made ourselves a coffee and tea hotel was kind enough to sent us a piece of cake overall was an average stay however dining at the food capital buffet could better all i can say is we had better dining experience for hotels with the same star rating breakfast was average too chefs servers serving us was average too the price is okay for a star hotel but sad couldnt experience true star service and dining will recommend for family look for a pool to play and business
329,Grand Copthorne Waterfront Singapore,5,a pleasant weekend stay in the month of feburary we had a pleasant weekend stay in the month of feburary check in was efficient and we were offered a complimentary late checkout granted the hotel rooms and facilities were a wee bit dated and the food selection at breakfast was somewhat limited but these are things that can be worked on we enjoyed the club lounge service where we were offered sincerity of the staff at the club lounge inclduing with javin and shirley there was another gentleman and lady whose names we forgot at the lounge sincere apologies javin thank you for your insights on the working in the service industry and sorry for making you stay past pm i lost track of time wishing everyone the very best
330,Grand Copthorne Waterfront Singapore,4,fantastic service from club lounge with great food so so rooms staff at the club lounge were fantastic who went above and beyond to make our club lounge experience a memorable one shout out to shirley the club manager and alex and megan for being so warm and welcoming constantly making sure everything is in order shirley also went the extra mile to accommodate our requests too food were presented nicely and there were a wide variety of cocktails to choose from not to forget the great riverfront views both day and night staff from the other departments were friendly and helpful the room that i got was neat with city view which can see abit of the river however it was not the cleanest some maintenance may be required as there are signs of aging in the room and jacuzzi was not working well facilities were decent but considering
331,Grand Copthorne Waterfront Singapore,3,pleasant yet disappointed ambience like the environment of the hotel and there is just a park that is suitable for morning jog good scenes for a morning jog if you are looking for some fresh air outdoor food could have added more variety for breakfast service inconsistencies in the service provided by staff at the lounge friendliness of staff varies between guests checking in slow and long as staff seems unfamiliar of the checking in procedures he has to get help from his colleague who was attending to other guests this prolonged the check in process suggestions the exclusive service provided at club lounge for guests staying at executive suite should be available for the day rather than from pm i wanted to seek assistance for checkin and when encountering problem with my room card
332,Grand Copthorne Waterfront Singapore,1,not star level quality rooms my room was old outdated and dirty in places i do expect better for a hotel in this price range aircon vents had mould carpets were fraying dirt in corners of bathroom scuff marks on walls paint coming off walls food in my opinion was good and the hotel staff are amazing very friendly and helpful having said all this i did extend my stay here due to poor laziness on my part having to find another hotel and relocate
333,Grand Copthorne Waterfront Singapore,4,great stay affordable rate and requested river view side room was granted which me and my aunt enjoyer alot food selection is nice kudos to friendly staffs too will be back in due time and share w others
334,Grand Copthorne Waterfront Singapore,5,quick visit we loved the hotel it was very clean the staff were extremely courteous and helpful and the view from our room was beautiful very close to a small shopping mall as well as a small hawker market in house dining was also very good
335,Grand Copthorne Waterfront Singapore,4,a special staycation on cny reunion dinner day a good staycation and great hospitality especially from the two ladies at the club great room with nice scenery love the fast check in and check out hope the sales team can consider to offer better package in order to encourage customers to extend the stay
336,Grand Copthorne Waterfront Singapore,4,rest and relax the hotel is conveniently located within minutes from the town area amenities and attractions great view of the cbd area from the high floors of the hotel room and toilet is clean but there is no hand spray or bidet
337,Grand Copthorne Waterfront Singapore,5,grand copthrone waterfront hotel the stay was excellent with special mention of extraordinary service and warm hospitality of executive club manager ms shirley chng who was attentive and prompt very good location and highly recommended for families with young kids
338,Grand Copthorne Waterfront Singapore,5,lovely hotel and great location this hotel is right opposite robertson quay which is bustling with bars and restaurants so there is plenty of choice for eating it sits on the river and there is a lovely walk right down the river to the heart of the city that takes about half an hour there are also bus stops nearby and later in a new mrt station will open opposite the hotel the room was spacious very comfortable and well equipped although a few more teabags would have been nice bottled water was provided daily and a large fridge was also provided i didnt really use the hotel facilities but for location and comfort this was a great place to stay
339,Grand Copthorne Waterfront Singapore,1,booking price and check put bill were different ac hot at night extended stay no credit on top of it i pay more per night than before not happay at check out surprise delay at counter regarding different price at checkout i got delay on my flight sorry will not forget your fee at check out
340,Grand Copthorne Waterfront Singapore,5,very happy with your lounge service shout out to ms shirley megan and lynn very happy with your lounge service we are staying here for the cny for nights and we choose to spend our entire holiday in the hotel so we spend quite a bit of time at the lounge the ladies ms shirley megan and lynn were very nice and polite and very attentive throughout our entire visit at the lounge their positive vibe and attitude make our staycation truly a pleasant one constantly checking on us and making sure weve been well served thank you ladies
341,Grand Copthorne Waterfront Singapore,5,birthday staycation honestly really impressed with the service and hospitality we experienced especially with shabarry if youre in the hotel do look for him because hes the best hell really make you enjoy your stay and hes really nice too would definitely go back because my overall experience is
342,Grand Copthorne Waterfront Singapore,4,daycation at grand copthorne waterfront booked day use room at grand copthorne waterfront for work and relax price was of great value for hrs use and with free parking staffs met were friendly and of great help quiet surrounding and convenient location near to hawker centre and mall
343,Grand Copthorne Waterfront Singapore,5,great food and service at the club lounge came at pm and was served tea and cuppachino and biscuits we waited till pm for the dinner menu and was simply delighted at the selection that we have we had small cold dishes hot dishes and desserts dishes love the octopus cold dish and the meatball hot dish the most was also served a cocked name shirley temple which is named after the manager of the club lounge thank you shirley and megan for the hospitality
344,Grand Copthorne Waterfront Singapore,5,great service at club lounge service is great at the club lounge thanks a lot to shirley and megan for the great hospitality have stayed here for a few hours and feel very welcomed will come back again if there is an opportunity
345,Grand Copthorne Waterfront Singapore,4,excellent club lounge service we visited in dec and we experienced a very long waiting process we are pleasantly surprised when we visited again and the entire check in process is so smooth we had requested an extra bed and we are even more happier at how smooth the process was the lounge service is excellent with tasty food keep it up
346,Grand Copthorne Waterfront Singapore,1,disappointing stay but has potential to be good i waited hours to check in couldnt wait anywhere but in line hours in line and hour in the eating area there were about people also waiting in the lobby after reading singapores covid protocols guests coming from overseas should be put in rooms for isolation straight away so that alone put many people at risk there were a lot of frustrated guests including myself but more importantly old people and young kids were forced to wait with their families as they had nowhere else to go it was hot no one handed out water the convenience store attached to the hotel was closed there was no direction from management other than staff apologising duty managers were seen but had their head down walking quickly avoiding eye contact with the guests waiting in
347,Grand Copthorne Waterfront Singapore,5,christmas holiday we were very enjoying the stay at grandcopthornewaterfronthotel thank you for offering such great service we love your buffet breakfast and our home sized family suite the staffs from reception and reservation team have been so friendly and i even feel they are like family members to us
348,Grand Copthorne Waterfront Singapore,5,a warm welcome that we will come back for were enjoying our couple retreat stay at gwc comfy room complementary club lounge and the a class club service from kind and welcoming hotel staff particularly shirley and megan thank you for being genuine and warm service top notch love the comfy bed and pillows toowe will definitely be back w the whole family in tow
349,Grand Copthorne Waterfront Singapore,3,stay overview many things can be improved siva at lobby check in his service was really good toilet facilities can be better choke issue was faced at the sink breakfast both day was not up the standard days stay was good for us but room was deem as we have kids and wanted it to be bright
350,Grand Copthorne Waterfront Singapore,5,wonderful staycation experience stayed here during the christmas weekend for dn staycation while waiting for our room due to overwhelming guests we were accommodated by welcoming staff and made sure we have access to the lounge and hitea the room was great that weve decided to have another staycation for the new year same hospitality was received during our next visit even the hotel is packed a very big thanks to their duty manager mr paul bonifacio who went above and beyond his job ensuring we were properly assisted during our stay will definitely spend time here again as the whole experience was nothing but wonderful
351,Grand Copthorne Waterfront Singapore,5,a memorable anniversary booked a staycation in executive suite with my hubby to celebrate our th wedding anniversary and it was so worth it it was their first day opening for the public since being designated as shn hotel and good thing we tried to check in a bit earlier as we wanted to avoid the long que it was pretty fast when we checked in and the room is very spacious since we have access to the club lounge and privileges like welcome drinks snacks high tea and cocktails it made our experience pleasant and enjoyable the staff were very accommodating and always eager to please esp to shirley special thanks to the gm paul h whos very engaging and assisted us with our request for the al fresco dining experience and for being thoughtful as well for the complimentary prosecco bottle
352,Grand Copthorne Waterfront Singapore,5,compliment ms shirley i stayed in grand copthorne waterfront from january th till january th i am delighted with the heart warming gestures by ms shirley and i would like to compliment her service would like to have more of her service
353,Grand Copthorne Waterfront Singapore,1,waited hours for check in checkin took hours no bathmat in bathroom not informed of no daily housekeeping services shower cubicle stunk of cigarette smoke smell minibar fridge not working upon check in this whole experience wasnt memorable at all
354,Grand Copthorne Waterfront Singapore,2,hotel did not keep up to its words my family paid the premium price to book for the family package which was meant to include better view of the deluxe room and an extra bed together with family activities upon arrival what we got was a standard hdb view room that did not come with the extra bed nor the family activities which wks promised at the hotel booking site
355,Grand Copthorne Waterfront Singapore,5,good club lounge staffs the hotel was really nice and comfortable the club lounge leader shirley was great one with the philipino boy and others we really enjoyed the service they gave us so helpful and warm enough to assist our problems as im from other countries doesnt know about any of covid test kit she managed us to get it thank you shirley we hope to see you again
356,Grand Copthorne Waterfront Singapore,1,experience ruined by overcharge our stay at the hotel was comfortable while the checkin was slower due to covid the hotel provided high tea to us while we were waiting unfortunately our overall experience was ruined by an overcharge for our lunch bill during checkout the hotel staff assured us that our dining credits of will be taken off the lunch expense of but it was not done and we were overcharged by on my credit card disappointed
357,Grand Copthorne Waterfront Singapore,4,quiet room and large bed large king size bed in a quiet room fast response when i rang for help service manager paul greeted me personally on my check in early morning some internal room decor a but dated byt overall a lovely experience
358,Grand Copthorne Waterfront Singapore,5,a cozy experience tailored for you one of the most comfortable and positive hotel stay experiences ive had till date the lounge experience stood out the most the food the ambience and overall hospitality was commendable special shoutout to megan for being so proactive accommodating and most importantly a humble and sweet attendant at the lounge she politely attended to my picky first breakfast and made sure my subsequent meals over the week were catered carefully to my needs her intuitive nature ensured a great lounge experience for me and my colleagues a well trained and empathetic staff always stands out definitely on my list to stay at in my next visit
359,Grand Copthorne Waterfront Singapore,5,comfortable and pleasant stay booked a superior room for a night staycay pre booked the check in timing when we arrived at pm the room was already ready check in was a breeze done in mins no queue was givem a high floor room the room view was spectacular there were no blockage room looks dated but overall well kept toilet comes with a bathtub not many hotel nowadays offers bathtub the booking comes with breakfast food wise good variety overall a good stay
360,Grand Copthorne Waterfront Singapore,5,excellent service staff are the best been to a lot of hotels but this hotel is far different in terms of service we booked the club room hoping there were fireworks for new year but it didnt happen and it kept raining however since we can access the club lounge it made our stay better we had refreshments and cocktails which is really a plus for us and the staff were super nice and professional from shirley to nishel to megan they made our stay worthwhile also want to thank steven from food capital for the hospitality and shabarry the duty manager who also came to help us in every way possible thank you to all of you
361,Grand Copthorne Waterfront Singapore,5,great service the staff at the club lounge were very accommodating sheryl nishel and shab were very friendly and attentive when we were there sheryl and nishel assisted us immediately when we arrived and when we had queries the room was also great but would definitely recommend it more for the service
362,Grand Copthorne Waterfront Singapore,5,remarkable staff my family had a superb experience at grand copthorne well give credit to most of the staff who gave us a wonderful time during our days stay shabarry lopez the dm helped us to make sure we have a pleasant stay at the hotel credit to you and your team
363,Grand Copthorne Waterfront Singapore,1,horrible service horrible hotel especially in guest handling and room cleanliness or we so call no housekeeping at all stay nights only check in sat room is tidy nights staff can change please make up button to dont distrub but room never clean too bad experience on this trip definitely wont stay here again
364,Grand Copthorne Waterfront Singapore,4,testimony to staff id like to commend ms nishel stationed at the executive lounge she has been very welcoming not only to us but also to every guest at the lounge she made sure we are all having a great time during our stay a quick testimony is how i witnessed her comfort a child crying she is friendly not only to adult guests but to children as well id like mention ms shirley as well thank you
365,Grand Copthorne Waterfront Singapore,5,grand copthorne would like to say a big thank you to shirley she was friendly and help us feel welcome when we enter the executive lounge had a nice chat with her too during breakfast a pleasant experience and stay indeed
366,Grand Copthorne Waterfront Singapore,4,great staycation booked this hotel to celebrate my fiancé birthday checking in was so much faster than expected especially this was during the festive season we only had to queue for about mins and even checked in slightly earlier than the official check in timing of pm staff at reception was friendly and helpful room was spotlessly clean size was alright room service was prompt in sending the amentities to our room the king size bed was not comfortable as the linen used felt scratchy i didnt have a good sleep perhaps hotel can consider changing their brand of linen one disappointment was the birthday cake didnt arrive as arranged earlier through email we had dinner at food capital at for hotel guests variety was limited however food was fresh especially the seafood on
367,Grand Copthorne Waterfront Singapore,4,club lounge positive experience we arrived for breakfast at the club lounge and was tended quickly by shirley she was proactive and took down our orders swiftly her colleague megans attentiveness was commendable in ensuring our service requests were met including prompt refills and coordinating with the hotels restaurant the club lounge is highly recommended for its service
368,Grand Copthorne Waterfront Singapore,3,only worth staying if you receive a good deal rate wanted to give a pretty honest and thorough review of the hotel so those international guests staying for longer periods of times not staycations know what to expect i stayed here for days right after they opened back up to the general public th december first of all the staff were extremely helpful in helping with the required documentation for international travel in my case vtl including following up and helping me with my vtl application as the hotel was not listed as an option of where you can stay they also were able to print all my paperwork required to return home such as my entry declaration and negative covid results and delivered it to my room within minutes of my asking for it so huge positives there check in for me was pretty much instant as my
369,Grand Copthorne Waterfront Singapore,5,awesome visit to be honest this hotel has seen some time and the room looks a bit old but i think they didnsome refurbishing of the hotel lobby and upgrading the pool area as well though the pool can still be used stayed in the executive club room and had access to the lounge the lounge was on level and had an awesome view of the city they have cocktail hour too which serves an awesome set meal breakfast can be served in the lounge too though limited choices the room i was allocated to is quite dark not sure if it applies to other rooms too but quite pleasant comes with a bathtub and seperate shower area while boiling water the glass table top of the coffee table cracked i reported this to the hotel and after some discussion they were happy to take this accident off the
370,Grand Copthorne Waterfront Singapore,5,great service from club lounge were glad we booked club deluxe room at grand copthorne as we managed to try the club lounge we experienced an admirable and outstanding service from the assistant manager nishel well definitely be coming back awesome experience
371,Grand Copthorne Waterfront Singapore,4,a good place to spend christmas staycation booking it was easy to directly book at their website with clear description of the available rooms location there are no nearby mrt stations but there are nearby bus stops outram park being the nearest mrt station but several bus stops away for more shopping great world city mall is just a to minute walk lobby good amount of comfy seats with safedistancing measures observed the staff at the front door are very helpful too reception very welcoming and courteous clearly explained what we need to know during our stay being aware that the hotel drew some flak in the previous days due to long waits during checkin we were quite surprised that our room is ready and immediately available even if we arrived earlier than the usual checkin time executive
372,Grand Copthorne Waterfront Singapore,4,enjoyable stay with great service overall we had a good stay in grand copthorne their service was top notch in order to appease to guests during this pandemic i felt the staff handled things really well to reduce unavoidable inconveniences to their guests like the checking in procedure the preregistration link didnt work for me so when we reached we were told there would be a mins wait but as part of their service recovery they provided seatings and coffeetea and snacks and called us when it was our turn to check in because of that the wait didnt feel long at all so kudos to them for providing this extra service but do note that as of dec the lift serving the carpark to the hotel lobby wasnt working and there were no redirection signs together with other groups we found ourselves
373,Grand Copthorne Waterfront Singapore,5,comfortable experience the hotel was old but the service was great and professional staffs were very patient despite many requests were being made by other guests room was comfortable and bed was big although the hotel is old it was still really clean and the housekeeping service was great do be patient with the staffs there as they are trying their best to meet everyones requirements dont be like this other man whom we saw screaming at the concierge
374,Grand Copthorne Waterfront Singapore,4,room was spacious and clean room was spacious and clean with bathtub convenient location near to great world city mall and riverside restaurants only downside was the lack of variety of food during breakfast room aircon not consistent can be warm periodically
375,Grand Copthorne Waterfront Singapore,5,ms the experience at the club lounge was very pleasant the ambient was serene and view outside was beautiful the staff there danny megan and bryan were friendly approachable and very helpful my little daughter enjoyed chatting with them
376,Grand Copthorne Waterfront Singapore,1,waited long hours for room in my wedding dress on dec we went to the hotel for our honeymoon after our wedding reception we have a total of rooms and my family went to the hotel at pm but the lobby was full and there was a long queue the hotel staff told them that the check in process will take about hrs and they were told to go to go up for a drink in the function room at about pm i and husband arrived in our wedding outfit at pm we get to register at the reception but the rooms were not ready and we were told to go up again for a drink as our rooms will be ready in about hrs at around pm we went to the reception again and the lobby was still full we approach the counter to ask about our rooms but no rooms were available because there was shortage of linens we asked to meet the manager the
377,Grand Copthorne Waterfront Singapore,3,serious deficiency in housekeeping staff explained that management decided to accept large volume of festive bookings though the number of housekeeping staff is insufficient this led to long waits of as much as hours to receive room keys upon arrival and poor room cleaning during the stay
378,Grand Copthorne Waterfront Singapore,4,a retreat for the long christmas weekend stayed here over the christmas weekend despite being a long weekendit was not crowded when i came for checkin it was pretty much a breeze even tho i did not get to book a slot for checkin online booked direct from website as im a millenium hotel memver and the rates were pretty good room abit dated but very spacious got the river view and its prettt calming aft sunset service is excellent but i wish they had at least provided some halal options when it comes to dining if they had halal foodit would be perfect will definitely consider coming back
379,Grand Copthorne Waterfront Singapore,3,executive suite review booked night stay at executive suite for staycation hotel service was great but the suite was very dated it looks the same as my last stay more than years ago tv reception was quite weak with grainy pictures i think its time for hotel to refurbish their rooms
380,Grand Copthorne Waterfront Singapore,1,horrible experience waited for hours to be checked in arrived at pm at the hotel as that was the stated check in time but was told time after time that they were still cleaning the rooms ended up waiting hr in the hotel lobby for the room we preordered food to be delivered to us at pm but by the time we checked in and could start eating it was already pm and our food was so cold we tried using the room phone to call front desk but no one pick up we personally went downstairs to ask if they could help to heat up the food and they refused so the summary of our stay was hrs spent in hotel lobby had a very late and cold dinner when we finally could check in and staff refused to lend help in heating up our food despite making us spend our staycation in their hotel lobby cant believe we took leave and spent money on
381,Grand Copthorne Waterfront Singapore,1,bad sevices not a good hotel to stay check i took so long concierge guy just open our room door and come in room was not clean during the make up did not vacuum and clear trash no topping up of water coffee tea and sugar
382,Grand Copthorne Waterfront Singapore,1,the worst star hotel ever food terrible air conditioning not functioning at all extremely cold or hot with high humidity check in it took few our to get the room my room had not been cleaned up while days even i request so many times to staff bath towel are quite poor i need to take shower again to wash up the linen dust from it conclusion the worst star hotel in the world it was really stressful experience
383,Grand Copthorne Waterfront Singapore,5,exemplary service i went for a staycation with my family carrying an infant child the hotel staff was very attentive and thoughtful when we first step into the lobby the staff noticed us and immediately help us with our checkin at the club house and expedited our checkin the staff also helped to ensure our family constantly has a person seat at the club house knowing that we were carrying an infant around at the clubhouse they also specially arranged a baby chair for us i had an excellent stay with my family and i will surely go back for another stay
384,Grand Copthorne Waterfront Singapore,5,excellent service serivce was very good employee were very patient never for once they lost their cool even though the hotel is quite busy at all times they know the room types rates etc very well good lcoation and reasonable price
385,Grand Copthorne Waterfront Singapore,4,family staycation apparently this hotel just reopened sometime mid dec thumb up booked for a club deluxe room and superior double room for a night and a front deck korean accent lady was very kind to upgrade the superior double to a club floor level because we are checking in as a family nice had a great time at the exec lounge asst manager nishel was very hospitable and goes the extra mile to even prepare some nice cocktails her great personality certainly made up for the lack of varieties of food and space thumbs down rooms are covered with dust even though it went thru some sgclean regiment club deluxes fan coil might required a service as its noisy
386,Grand Copthorne Waterfront Singapore,1,poor service and quality the room and furnishings are old and dingy customer service is poor taking more than an hour for simple requests and multiple calls to staff the equipment in the room is of poor quality television is more than a decade old iron is of poor quality and ruined my clothes cleaning or service did not improve throughout my week stay i understand the peak season however the onus should be on the hotel to employ more staff and ensure quality is kept up this was the most expensive and most unpleasant stay i have had at a hotel
387,Grand Copthorne Waterfront Singapore,5,great service great experience assisted by mr shab from the concierge he was very accommodating and patient and he was able to address all our questions and needs but we were not able to get our complimentary drinks from tempo and were not able to use the pool anyway overall experience was excellent will surely recommend to our friends
388,Grand Copthorne Waterfront Singapore,5,great hotel good customers service had an amazing stay at grand copthorne waterfront hotel with great customers service by mr shab who was so accommodating and friendly most of our requests were taken care of and mr shab was just so patient to accommodate it all will surely come back and hopefully could stay longer
389,Grand Copthorne Waterfront Singapore,2,far from superior tired dated dark drab and not star worthy this was not a good choice or value for money the staff were excellent and they work very hard but seems there isnt enough of them or enough desks at reception expect long queues breakfast was soso and there are much better options for morning food along the river
390,Grand Copthorne Waterfront Singapore,5,gcw a great hotel by the river room was great at club floor level served by ms lynn who was very attentive and helpful we had a great fb team like never before ie mr gavin mr bryan mr danny ms megan etc the fb team was a mark higher and starkly better than previous club experiences a slight note is that the water pressure in the shower was not great that said it wasnt a huge issue the previous night and a few other nights prior to the stay i had great buffet dinners with mr steven wu and previously with mr dennis both of whom are great persons from food capital the breakfast spread this time was way better than before and i especially think that the new club breakfast experience is better as well with twg offerings amongst many others the club team placed extra efforts to
391,Grand Copthorne Waterfront Singapore,5,lovely hotel we stayed at the grand copthorne watefront for days the room was big and the marina bay view was awesome the breakfast have so many varieties the hotel staff was the asset of the hotel reception desk and paul concierge was very accommodating and helpful highly recommend hotel for staycation
392,Grand Copthorne Waterfront Singapore,1,the worst star hotel in singapore should be downgraded this is the worst staycation i ever had and for this hotel to be star is an absolute joke they should be downgraded immediately until they finally refurbish and improve their service standards other hotels have fared way better facing the same issues brought by this pandemic so theres no excuse for this hotel to fail so terribly like this the hotel ignored my simple room request highfloor river view without providing a valid explanation or even a reasonable solution not only that the checkin staff even fluffed me by saying my room th floor is already high context the hotel has guestrooms from th floor he even tried to make it sound i should thank him for being so lucky i could even check in at pm considering the hotel was supposedly
393,Grand Copthorne Waterfront Singapore,1,worst ever to be avoided at all cost absolutely dreadful experience and the worst ever service level check in took minutes the restaurant refused us entry despite arriving minutes prior to published closing time we were told that inroom dining was unavailable however after complaining to the duty manager it became miraculously available it took many calls to place an order for fish and chips what arrived was reheated dry and inedible the next day despite several reminders the room was not cleaned no fresh towels toiletries or drinking water were provided we order in room dining early when nothing was delivered we called again only to be told that the kitchen was not responding and that they will chase them they never called back we called again we were told that the items we ordered steak and
394,Grand Copthorne Waterfront Singapore,5,great family staycation our nights stay was a smooth sailing one with fast checkin and efficient service the lobby was never crowded as they strictly adhere to safe distancing measures which make us feel at ease room was spacious with city view and what makes our experience a memorable one is the fact that ms june lee the reservations and communications manager was attentive to our needs as a family she was very accommodating and advised us the necessary things to keep in mind especially during this new norm booking of the pool time slot was also a breeze though it is a pretty small m pool yet it is cosy enough for some pool fun and they have a jacuzzi too the breakfast buffet spread was a variety but do note that although they dont serve pork or lard it is not halal certified
395,Grand Copthorne Waterfront Singapore,2,gcwh staycay check in had a delay of hours and some of the staff were very unhelpful and unfriendly we were asked to request for late check out due to the delay but when requestes they only gave us an extra half an hour overall the location and rooms were good but the checkin experience was really uncalles for
396,Grand Copthorne Waterfront Singapore,4,an overall ok staycation checkin took hours believe due to housekeeping otherwise staff service were good received free breakfast and lounge drinks as a result of the delay in checkin we had an overall ok and enjoyable staycation still
