No.,Hotel Name,Ratings,Reviews
303,Hotel Boss,3,rooms small bed uncomfortable breakfast average really liked pool 
304,Hotel Boss,4,room tiny pictures made look bigger reality beds firm  persons room luggage felt like living sardine tiny bathroom place hang  towels balcony absolutely view inside courtyard hotel tried breakfast buffet indian breakfast almost nothing term western food worth price asled perfect location visit singapore mrt far little india kampong klam walked corner hainan restaurant fun pool area nice towel provided self service open tolerated   self serve laundromat sg per wash including soap sg dryer amazing 
305,Hotel Boss,3,worker clean room second day room bit dirty 
306,Hotel Boss,4,housekeeping service stay room absolutely tiny barely enough room us open suitcases quite noisy could hear banging doors people walking lifts meal restaurant terrace disgusting would recommend eating reception staff friendly room clean 
307,Hotel Boss,4,lifts dusty rooms dirty got room room complimentary coffee tea water supplied daily location cafe 
308,Hotel Boss,3,small rooms 
309,Hotel Boss,3,room extremely small know booked would small would 
310,Hotel Boss,4,rooms small affordable clean 
311,Hotel Boss,4,th time hotel love everything abt 
312,Hotel Boss,3,gave smirking room first central location 
313,Hotel Boss,4,none convienence place staff 
314,Hotel Boss,4,requested interconnected rooms booking com confirmed travelling find reception hotel offer rooms asked  us family members share two rooms talking  little kids wife however complaints providing evidences offered family room top floor late check lucky would like booking com provide correct information customer 
315,Hotel Boss,4,hot water ran quickly staying family room  people wait bit easy check courteous friendly front desk staff good location near mrt station local restaurants fast lifts elevators 
316,Hotel Boss,4,tad far buses go often cheap clean rooms 
317,Hotel Boss,3,signal bad phone wifi reliant tv channels much price paid could given alot like bedroom slippers better wifi connection even bath robes esp wifi work guys love centric location hotel facilities staff good well 
318,Hotel Boss,4,change first room noticed hair sink second room clean dust hangers using two incidents tell cleaning staff checklist follow one inspecting rooms cleanliness take days least dust build hangers internet connection little shaky modern hotel close transportation links efficient check check issue first room apologized seems like upgraded better room balcony city view 
319,Hotel Boss,3,small rooms argue front desk get room cleaned location 
320,Royal Plaza on Scotts,5,good location 
321,Royal Plaza on Scotts,4,hotel staff ok strange slow process check convenient go restaurant shopping 
322,Royal Plaza on Scotts,4,counter staff carousel friendly professional particularly one female chinese staff apologies unable recall chinese name 
323,Royal Plaza on Scotts,4,carpark convenient pool family friendly breakfast buffet good place clean nice staff polite 
324,Royal Plaza on Scotts,5,staffs helpful dialed recep numerous times ti clarify matters never picked everything else room fantastic clean smart walk wardrobe bae toilet bidet location hotel en pointe love come staycation 
325,Royal Plaza on Scotts,4,room neat staff friendly location good view window great 
326,Royal Plaza on Scotts,3,well supposed  star hotel guess look things wanted boil water maggie cup coffee horror kettle mouldy well maybe previous guest didnt wash properly use isnt housekeeping team check appliance didnt even bother ask chance check hours well like bed course sooooo comfy didnt want leave room wanted extend stay hahaha plus location pretty strategic lots malls movie cinema mins hotel addition duty free outlet next hotel 
327,Royal Plaza on Scotts,4,great location next shopping district 
328,Royal Plaza on Scotts,4,near city centre great place shopping restaurants 
329,Royal Plaza on Scotts,5,bothing fabulous location free non alcoholic drinks mini bar excellent free breakfast buffet 
330,Royal Plaza on Scotts,4,wifi hopeless go lobby use laptop work bed breakfast shower 
331,Royal Plaza on Scotts,4,preferred control lights inside room checkin process smooth staffs friendly overall nice hotel room size bigger expected amenities good 
332,Royal Plaza on Scotts,4,gym facility could cleaner less gloomy even though facing pool enjoyed room ambience cozy feeling 
333,Royal Plaza on Scotts,4,breakfast food almost past  days limit number toiletries asked extra first day purchased upon arrival used since freshen airport able use mobile wifi provided like location situated perfectly center itineraries walking distance almost sorts public transport walking distance malls shops 
334,Royal Plaza on Scotts,5,nothing like lovely place stay singapore location excellent close shops food cinema staff wonderful friendly 
335,Royal Plaza on Scotts,5,nice staff near every properti 
336,Royal Plaza on Scotts,4,bathroom room bit small location great good value money 
337,Royal Plaza on Scotts,4,small room simple gym pool better location halal food good breakfast friendly staff efficient service 
338,Royal Plaza on Scotts,4,award winning buffet breakfast ok nothing exceptional even croissants spread property smack middle orchard road central close everything room clean amenities good staff quite friendly 
339,Royal Plaza on Scotts,4,coffee capsules would nice take double espresso usually took quite long time request extras shower taps bit dated weak sasha check noted comment previous  stays v bad views gave us room cheerful view truly appreciate 
340,Royal Plaza on Scotts,5,view room view eventhough put premier level breakfast buffet amazing 
341,Royal Plaza on Scotts,5,club room bit smaller expected however large enough typical singapore standards staff professional friendly rooms seem renovated well good fittings 
342,Royal Plaza on Scotts,5,breakfast great interms food everyday whether weekend week day friendly extremely helpful staff service smile excellent location close mrt station ion orchard 
343,Royal Plaza on Scotts,4,socket hair dryer bathroom 
344,Royal Plaza on Scotts,4,bathing water suddenly turned brown repair works pipes taking place called concierge said would send someone check water wait  mins someone arrived staff patient bed comfortable 
345,Grand Copthorne Waterfront,4,waited  hours check helpful friendly staff 
346,Grand Copthorne Waterfront,4,waited   hrs check due long q check time almost   pm check time am early hotel could consider check time  pm instead housekeeping service slow waited till pm clean room yet one came till almost half past  end call housekeeping staff change bath towels clean rubbish bin toiletries incomplete upon check rooms 
347,Grand Copthorne Waterfront,4,lack attention customer needs staff generally helpful polite 
348,Grand Copthorne Waterfront,4,older style throughout damp feeling carpet bit musty small rooms comfortable bed 
349,Grand Copthorne Waterfront,4,wanted bathtub tv abit small channel room shower 
350,Grand Copthorne Waterfront,4,nil service attention manager shirley awesome made check th floor great experiemce daily breakfast took care daughters well professional customer sevice awesome 
351,Grand Copthorne Waterfront,4,waited   hours check despite made appointment slot check already waited  hours bed available checked spacious good service recovery 
352,Grand Copthorne Waterfront,4,hotel could request guests prefill health declaration prior check similar hospitals reduce check waiting time guests lead tables breakfast sadly people gracious  pax sitting  pax tables system amend pool reservation trace back earlier reservations would great location waa great near great world city restaurants along robertson quay good hotel rooms reasonably clean see cleaners overworked appreciate hard work hotel staffs also trying best front desk f b staff facility staff 
353,Grand Copthorne Waterfront,4,system slow location 
354,Grand Copthorne Waterfront,4,tv old school quite small far bed cannot connect internet thru tv staff friendly room spacious 
355,Grand Copthorne Waterfront,4,cigarette smoke toilet pool towel toilet door slams whenever open close got room wanted good sound insulation 
356,Grand Copthorne Waterfront,4,bidet toilet choices transportation friendly much option breakfast listed fact room clean huge friendly compassionate staff surprise husband anniversary card effort 
357,Grand Copthorne Waterfront,4,rooms got first asked wasted time waiting correct one breakfast shambles taking hour order get us forgetting wife order value money could better check process could better got impression local guests treasured location fantastic 
358,Grand Copthorne Waterfront,4,little main stream singapore nice modern hotel 
359,Grand Copthorne Waterfront,4,breakfast limited days due low occupancy location fantastic 
360,Grand Copthorne Waterfront,4,bbc tv american cnn bathroom need renovation good location 
361,Grand Copthorne Waterfront,4,na love location close restaurants bars office 
362,Grand Copthorne Waterfront,4,hope grand copthorne consider halal food foe muslim customers order grab food dinner ambiance 
363,Grand Copthorne Waterfront,3,hotel rooms need renovation considering lam staying club room restaurant food  star hotel view higher level club room 
364,Grand Copthorne Waterfront,4,real facilities pool possibly seasonal broken jacuzzi book lounge access room perks breakfast afternoon tea th floor beautiful view well complimentary cocktails snacks greeted lovely receptionist long flight gave us star service moment arrived room spacious breakfast good options location perfect min walk gardens bay little india arab street hotel could little touch tlc overall great value would recommend stay loved seating outside coffee watching family otters playing river 
365,Grand Copthorne Waterfront,4,breakfast 
366,Grand Copthorne Waterfront,4,quality hotel nice pool 
367,Grand Copthorne Waterfront,3,good service food options breakfast much 
368,Grand Copthorne Waterfront,3,staff good enough check staff queues waiting customers frequent room horrible sewerage smell outside passage toilet seat fixed pan moved using good breakfast lots choices 
369,Grand Copthorne Waterfront,4,pool area jacuzzi poor sitting river evening 
395,Hotel Boss,4,room size small bidet toilet location 
396,Hotel Boss,4,room size small much space move bidet toilet location 
397,Hotel Boss,4,small room size bidet toilet location 
398,Hotel Boss,4,room little small close mrt central 
399,Hotel Boss,3,room small wi fi terrible basically work room clean staff nice especially concierge super nice location good 
400,Hotel Boss,4,rooms bit crampy wish spacious location awesome walk nearby places like bugis street mustafa little india 
401,Hotel Boss,4,room tiny pool 
402,Hotel Boss,4,lobby crowded room 
403,Hotel Boss,4,door soundproof could hear quite bit hallway unfortunate luck staying big family next rooms decided use hallway living hang room could hear everything great room value right near mrt station near downtown nice areas go around staff nice kind fine small room good deal 
404,Hotel Boss,4,good location room nice view city 
405,Hotel Boss,4,like room window facing open area see scenery room sound proof noisy someone talking corridor like ground floor spacious 
406,Hotel Boss,3,shower wasnt working great room clean 
407,Hotel Boss,4,room small city view nice housekeeping good job restocking water keeping everything clean location awesome 
408,Hotel Boss,4,rooms really small location 
409,Hotel Boss,4,internet unstable manage could noise room next us evening nice location close little india arabic street close bus stops room small confortable clean 
410,Hotel Boss,4,size room small cupboard drawers room clean easy check check good location 
411,Hotel Boss,3,like toilet small room small 
412,Hotel Boss,4,room good  people tight small room clothes take luggages outside balcony location good  min near train station 
413,Hotel Boss,4,minor maintenance issues like kettle toilet leaking reported management fixed promptly excellent location near mrt access local bus services plenty eating places within walking distance near golden mile complex need take coach kuala lumpur malaysia staff friendly helpful would stay singapore 
414,Hotel Boss,4,size room wifi poor everything except wifi connectivity tv youtube entertainment wifi pool area room weak 
415,Hotel Boss,3,hotel color makes look smaller hallway dark color room sound proof conversation hallway heard inside room disturbs guests also water flow next door heard room location 
416,Hotel Boss,3,small room even  people felt little claustrophobic even though room service cleaning every  days going green still option call reception request water extra towels pillows hand towels face washers found odd call towels asked face washers bath towels told bath towels floor towel towels could softer breakfast basic paid extra value money limited choices standard improved best thing hotel location close public transport walk many places interests weather permitting 
417,Hotel Boss,4,wifi poor room tv channel youtube working try fix wifi total stay  days single day could could see tv local channels youtube location hotel friendly staff esply bell boy fb staff 
418,Hotel Boss,3,room small  people space take clothes away luggage luggage stabbed asked upgrade pay difference staff helpful asked us come check availability every day  clock tell us room really overview location 
419,Hotel Boss,3,hard bed small room minimal breakfast city center clean value money 
420,Royal Plaza on Scotts,3,bathroom mouldy bathtub soap residue housekeeping nd day dn stay bath robe breakfast average omelette live station dry burnt good location 
421,Royal Plaza on Scotts,3,facilities closed due covid restrictions discount price big signs outside hotel offering locals stay fraction price charged central easy get around places singapore 
422,Royal Plaza on Scotts,2,porter luggage rooms cleaned everyday restaurant much choice ordered caesar salad club sandwich room service caesar salad much sauce ordered another one club sandwich fries potato chips instead good either q dewe told rooms cleaned due covid total nonsense see crowded restaurant think question reducing cost much say 
423,Royal Plaza on Scotts,0,worst service seen  star zero service one pick phone clean rooms alternate day 
424,Royal Plaza on Scotts,5,qibla direction bidet toilet halal foods nice 
425,Royal Plaza on Scotts,1,hotel offered limited room service due staff shortage avoid buying rooms third party booking com booking com hotel able help booked rooms wrong guest name third party booking com due preset credit card details hotel staff made difficult sending email third party help 
426,Royal Plaza on Scotts,2,food breakfast horrible even bother change menu taste food nice children refused go eat take cafes nearby throughout stay singapore value money taking room breakfast staff generally friendly called ask house keeping service etc sounded rude phone room cleaned daily basis pissed informed prior booking unfair one informed check either called ask housekeeping service told phone practice rooms cleaned every alternate day due covid policy minimise contact surely mere excuse hotel time visiting staff visitors mostly fully vaccinated also impose rule whereby housekeeping done presence hotel guests rooms case consider hotel location perfect room great two double beds comfortable 
427,Royal Plaza on Scotts,2,would expect someone help hail taxi airport covid always someone help get taxi 
428,Royal Plaza on Scotts,5,cannot get food breakfast buffet due covid great location right opposite ion shopping mall beautiful decor lobby nice breakfast buffet 
429,Royal Plaza on Scotts,1,partial refund lack services pool closure service charge concierge turn service drag bags room drag check greeting room clean blame covid fully booked restaurant breakfast awful low quality food asked bacon given luncheon meat upgraded premier room paid extra nothing pool also closed booked hotel pool like  years ago 
430,Royal Plaza on Scotts,2,booked executive suites lounge access eligible per condition however premier lounge converted co working space chairs magazine soft drink evening cocktail staff etc comes normal lounge service asked soft drink restaurant least even regular lounge hotel staff refused hotel provide lounge service list room condition available really disappointed 
431,Royal Plaza on Scotts,5,room near near main road able hear traffic zooming trying rest toilet shower head holder spoilt room cold even room air con switch night sleeping clean room great services staffs pleasure attended mr dragon polite professional serving us staffs carousel also deserves mentioned giving us great service dinner th april busy given buffets opened day make every effort attend requests food fantastic well compliments chefs 
432,Royal Plaza on Scotts,0,service bad never pick phone reception housekeeping room service staff super rude racist clean rooms daily alternate day even book suite nothing like hotel 
433,Royal Plaza on Scotts,0,zero service one picks phone clean rooms room service also go price worst  star nothing location 
434,Royal Plaza on Scotts,2,clean poor services location 
435,Royal Plaza on Scotts,2, days cleaning services lack lot room stuff vanity shaver water toothpaste view good breakfast poor everday location good 
436,Royal Plaza on Scotts,2,review hidden meet guidelines
437,Royal Plaza on Scotts,3,pool construction alternatives hotel facilities tv unable hook phone either screen casting hdmi breakfast fair enough 
438,Royal Plaza on Scotts,2,room bulbs blown house food menu compared covid  good unlike covid  
439,Royal Plaza on Scotts,2,breakfast tv channels basic local channel lagging tone pictures syncronize halal microwave fast n smooth check staffs excellent sofa bed free flow complimentary carpark coupons 
440,Royal Plaza on Scotts,3,staff busy ask call taxi airport cant help locatiojn 
441,Royal Plaza on Scotts,2,housekeeping service everyday reception let us know prior booking breakfast limited option bed good layout room good 
442,Royal Plaza on Scotts,3,rooms creaky old location 
443,Royal Plaza on Scotts,0,worth money service meh bad location old everything renovation 
444,Royal Plaza on Scotts,5,enough usb ports water discharge fast enough taking shower able smell someone cooking around noon time ask air freshener staff royal plaza scotts friendly helpful applies front desk restaurant housekeeping location central able lot shopping malls subway around corner executive suite nice 
445,Grand Copthorne Waterfront,3,room offered close lifts floor noisy indidnt sleep two nights location perfect 
446,Grand Copthorne Waterfront,4,took ages drinks arrive pool one occasion go  floors get drink never shown waterfront location river bars restaurants within walking distance 
447,Grand Copthorne Waterfront,4,review hidden meet guidelines
448,Grand Copthorne Waterfront,3,breakfast spread little disappointing would expected choices check slow deluxe room little smell room upgrading prompt response property location near town city accessibility robertson quay boat quay 
449,Grand Copthorne Waterfront,3,definitely  star hotel  nights  rooms st room smelling like smokers room nd room although supposed person room  bed side table light switches  side bed unstable move partner wake due swinging rd room noisy behind elevators rooms carpet really good cleaned bathroom nice neither bathtub shower separate shower fill tub said  maybe  star good hotel definitely  star regret booked staff friendly helpful 
450,Grand Copthorne Waterfront,3,noisy ac room many dining facilities tv channels poor choice poor quality tv signal relatively low cost 
451,Grand Copthorne Waterfront,4,location next robertson quay mrt shops close breakfast expectations service slow view room good avis hotel makes convenient rent car situated centrally 
452,Grand Copthorne Waterfront,4,service examples got name wrong check waited almost  hours greek salad room dine service took long time send bottled drinking water name also idea room kept feeling quite warm even adjusting temperature lowest  deg celsius location nice lot nice bars restaurants around near city centre well room quite sizable singapore clean 
453,Grand Copthorne Waterfront,4,give upgrade bigger room table work may future give st storey instead  storey breakfast good siew mai serve  oct  
454,Grand Copthorne Waterfront,4,room big pity double bed extra big put sofa  seater instead  single seats cos comfortable swimming pool boring bathroom luxuriously big though abit plain put deco greenery gym great love complimentary parking 
455,Grand Copthorne Waterfront,4,location really good room comfortable clean view also nice visit 
456,Grand Copthorne Waterfront,4,position right river great right next loads bars restaurants 
457,Grand Copthorne Waterfront,4,staff worked incredibly hard breakfast seemed understaffed meant really five star service tables laid mugs ran coffee disposable cups used plastic spoons yoghurt three star hotel bali  times staff size area spacious comfortable clean rooms good buffet breakfast 
458,Grand Copthorne Waterfront,4,room small dated families would nice option bath liked breakfast pool area nice location great 
459,Grand Copthorne Waterfront,5,suite bathroom little scruffy needed serious furnish great position 
460,Grand Copthorne Waterfront,4,staff customer service brilliant especially front desk staff big lovely bedroom lovely bar restaurant river 
461,Grand Copthorne Waterfront,4,thé personal breakfast expensive nice view 
462,Grand Copthorne Waterfront,2,heavy moisture humidity smell room ask change room told rest rooms hotel renovated solution offered spraying odour remover room e temporary solution lasted hours long story short unpleasant  day stay 
463,Grand Copthorne Waterfront,0,per rate 
464,Grand Copthorne Waterfront,2,clean enough staff friendly nothing much 
465,Grand Copthorne Waterfront,5,criticism hotel booking system however showing details agreed honour reservation something booking com needs address got upgraded corner larger room breakfast excellent service great easy get around singapore hotel nice river walk next hotel 
466,Grand Copthorne Waterfront,0,really bad dream hotel coming back travelling requested provided opposite example requested high floor gave lowest floor guest requested river view gave swimming pool view reception electric man gosszip malay word asked  times room adapter operator care go concierg countrer take guy bold head talked impolite hotel good asean guest nothings 
467,Grand Copthorne Waterfront,0,video remaining insects could flush shower initially  insects shower called reception said would send engineer help one came complained next morning concerned seems like many customers rely repeat visitors room price also doubled asked stay extra night hotel old photos booking com accurate breakfast 
468,Grand Copthorne Waterfront,2,rooms tired look feel tree nights 
469,Grand Copthorne Waterfront,4,nothing like hotel pretty good situated good location breakfast good lots option vegetarian 
495,Hotel Boss,4,flat iron built cabinet inside room accessible location 
496,Hotel Boss,3,booked one price arrived got told expensive price room small view awful definitely get better room price elsewhere good location train station easy get airport 
497,Hotel Boss,4,crowded breakfast area cleaning second day fast check good view top floors 
498,Hotel Boss,4,shower pressure could better pressure shower directly wall wash properly without taking shower head wall liked location hotel nice close mrt within walking distance shopping centres etc staff friendly always helpful hotel always clean 
499,Hotel Boss,3,pretty small room event though booked m room balcony almost half balcony bit useless hard bed uncomfortable sleep location close mrt station halal food less choice egg station grande lobby 
500,Hotel Boss,3,rooms cramped location 
501,Hotel Boss,4,room window faced opposite block directly like privacy probably leave blinds time good location easy access public transportation convenience stores restaurants close nice pool decent gym site laundromat numerous electrical outlets n  usb charging points 
502,Hotel Boss,4,wine glass bucket ice requested 
503,Hotel Boss,4,rooms small even family room small cleaning per two days location superb 
504,Hotel Boss,4,hotel room space breakfast tasty made according need individual 
505,Hotel Boss,4,hospitality bad 
506,Hotel Boss,4,breakfast included 
507,Hotel Boss,4,room size pretty small surely value money deal best part location everything within   metro blocks hotel staff quite polite helpful kids enjoyed time swimming pool 
508,Hotel Boss,4,walls thin persistent sound closing doors every minutes sound people chatting laughing nearby rooms make extremely hard get restful sleep room smaller anticipated members staff polite snd accomodating 
509,Hotel Boss,3,room small smelly wifi quiet unstable daily housekeeping location 
510,Hotel Boss,4,window well ventilated location 
511,Hotel Boss,4,hotel excellent location close mtr pool surrounded beautiful gardens 
512,Hotel Boss,3,room overpowering smell cigarette smoke bathroom shower head kept falling onto floor shower size tiny much shower head face opposing wall hitting wall ft high water doesnt reach change rooms prompt dealth immediately 
513,Hotel Boss,4,transportation n tourist tour environment 
514,Hotel Boss,4,review hidden meet guidelines
515,Hotel Boss,3,bed short ft feet poke end alone imagine staying two people crammed space hang clothes put suitcase way hairdryer iron board although never needed time proper toilet paper instead little flimsy napkin type thing ac system difficult set right control power temperature hotel staff like singapore still scared covid feel need remind wear mask weak nice lobby location okay depending want get dedicated room wifi good fast 
516,Hotel Boss,3,floors room cleaned felt sticky hotel provide slippers window opened faced another building real view room cramped much space open suitcases extremely convenient location lavender mrt bus nearby helpful luggage storage service store midnight day check room service staff efficient linen clean hotel easy find plenty food choices nearby 
517,Hotel Boss,4,quite small room gym pool 
518,Hotel Boss,4,noisy lobby n pick point stuffy 
519,Hotel Boss,4,room small considering price staff good 
520,Royal Plaza on Scotts,5,enjoyable staycation staffs projected wow services breakfast food perfect premier lounge area clean nice variable teabags huge comfortable bed pillows clean hotel environment outstanding room reservation staffs accomodate guest requests 
521,Royal Plaza on Scotts,3,cost room 
522,Royal Plaza on Scotts,5,bed really comfy pillow hard neither soft provided enough height neck despite getting toilet floor wet easily dried quick 
523,Royal Plaza on Scotts,5,n beautiful hotel good location close everything need singapore 
524,Royal Plaza on Scotts,5,nothing breakfast splendid 
525,Royal Plaza on Scotts,2,stained carpets location 
526,Royal Plaza on Scotts,2,worth high cost variety brake fast 
527,Royal Plaza on Scotts,3,spread breakfast gone enough fruits mosley rooms clean 
528,Royal Plaza on Scotts,5,mini bars  bottles water  canned juices expected better  rd time stay called reception told change best hotel convenient locations shopping food court movies safe city place 
529,Royal Plaza on Scotts,5, th time room clean best croissants breakfast time convenient location next shaw center walking distance shopping mall food courts 
530,Royal Plaza on Scotts,5,nothing location great breakfast fantastic 
531,Royal Plaza on Scotts,3,meet expectation  stars hotel fine meet expectation 
532,Royal Plaza on Scotts,5,none hotel staff helpful provide lounge reached early morning flight room spotless clean spacious 
533,Royal Plaza on Scotts,5,location staff management 
534,Royal Plaza on Scotts,5,nothing everything 
535,Royal Plaza on Scotts,5,pool area expectation welcoming ambiance exceptional service care shown hotel staff positive energy made difference special kudos elderly gentleman front door pleasure deal room amneties per expectations special mention front office staff check simply outstanding entire process smooth efficient 
536,Royal Plaza on Scotts,5,nothing clean comfortable rooms good location shopping food 
537,Royal Plaza on Scotts,5,location cleanliness comfortable 
538,Royal Plaza on Scotts,5,nothing perfect location 
539,Royal Plaza on Scotts,3,toilet stained clean definitely standard hotel claims glass door bathroom sharp corner almost injured toe shower functions user friendly bed size enough room size water spills bathroom location staff specifically selva generally good 
540,Royal Plaza on Scotts,5,nothing everything location perfect room super clean breakfast superb 
541,Royal Plaza on Scotts,5,always favourite hotel stay whenever come singapore nd hometown location course room especially bed 
542,Royal Plaza on Scotts,5,muslim friendly hotel serves halal foods drinks ofcourse hotel cleanliness spotless 
543,Royal Plaza on Scotts,5,first time 
544,Royal Plaza on Scotts,5,cleanliness helpful friendly staff location room size air con free mini bar comfortable beds expansive lobby 
545,Grand Copthorne Waterfront,0,rude staff fought family exit good location 
546,Grand Copthorne Waterfront,5,staff amazing rooms cleaned every day 
547,Grand Copthorne Waterfront,2,hotel classified star certainly case run poorly situated 
548,Grand Copthorne Waterfront,2,room size booked club really sad small breakfast good indians expact hotel needs renovations looks old room facilities 
549,Grand Copthorne Waterfront,4,good value money 
550,Grand Copthorne Waterfront,2,room tired pool nothing like pictures need schedule breakfast book time wanted room services  star coffee machine glasses water bathroom amenities like poor travel lodge hotel ie small mean despite filling loads pre arrival information including credit card info insist check took  minutes get key maintenance staff decided work around pool may one visit erect new parasols load left feel sure real  star hotel would customers around hotel location great waterfront feature good staff friendly buffet arrangement gave good choice good value money pool gym although tired need help 
551,Grand Copthorne Waterfront,4,n excellent 
552,Grand Copthorne Waterfront,5,prices  night getting expensive booking  night stays frequently amazing buffet spread amazing view excellent staff 
553,Grand Copthorne Waterfront,4,check staff friendly location beautiful views 
554,Grand Copthorne Waterfront,4,nothing lovely situation river staff friendly helpful clean 
555,Grand Copthorne Waterfront,0,rooms offered disgusting pubic hairs bathroom floors years worth grime showers behind bedside cabinets nothing 
556,Grand Copthorne Waterfront,2,small sized rooms corridor spacious small room expensive price hotel prime location plus 
557,Grand Copthorne Waterfront,5,wish shorter walk mrt station breakfast great extra water bottles room everyday cleaning every day 
558,Grand Copthorne Waterfront,5,breakfast suffient yummy 
559,Grand Copthorne Waterfront,5,none good breakfast great staff helpful accommodating fast service  filipino bartenders karlo filipina lady friendly infact bar provides excellent service definitely come back next year good customer service 
560,Grand Copthorne Waterfront,5,location ambience connectivity 
561,Grand Copthorne Waterfront,2,charge two nights 
562,Grand Copthorne Waterfront,2,hotel room close lifts whilst specifically asked quiet room away lifts could hear lifts night long also small box tissue bathroom  plies tissue left ran quickly air conditioning loud room facilities seem old shower door close efficient check 
563,Grand Copthorne Waterfront,2,room service cleanliness good breakfast 
564,Grand Copthorne Waterfront,0,receptionist bad mood showing patience least fake welcome smile would let finish questions help felt uncomfortable assigned room found later kinda close elevators area idea much noise elevators make lot work changing room turned rooms next elevators get noise night sleep huge sound looks like train finally put room far elevators room smelled mold staff seem care much changed another hotel area best decision ever could happier made sure company recommend hotel   employees location good 
565,Grand Copthorne Waterfront,2,photos advertised rooms incorrect booking com photos rooms showing class extremely misleading hotel took ownership issue blamed booking com laziness room clean  l empty water bottle left floor curtains food crumbs floor hair ties etc upon check room adequately cleaned prior guests rubbish left hrs common areas staff hesitant basic customer service extremely disappointed hotel location convenient positive breakfast satisfactory 
566,Grand Copthorne Waterfront,2,breakfast food cold dining room crowded chaotic tea bags milk room arrival  hour flight nowhere apart small bar relax paid deluxe club room disappointed food offer club lounge although staff club room exceptionally good additionally limited comfortable seating club lounge although fortunate enough secure concierge services poor long waits taxis desk unattended times hotel cheap feel offered value money expensive room view building site started work still waking feel could better accommodated lighting overall poor room especially poor bathroom comfortable bed riverside seating 
567,Grand Copthorne Waterfront,2,provide better variety breakfast paper tissue provided room except toilet breakfast poor 
568,Grand Copthorne Waterfront,2,mrt station infront operated yet deduct points location hotel bit old fair clean staff quite friendly far breakfast think like 
569,Grand Copthorne Waterfront,5,room needs better quality toiletries including trimming items excellent break fast lovely views staff support response etiquettes nice 
570,Hotel Boss,4,room located close lift lobby clearly hear noise lift also hear people talking mid night bad sleeping quality bathroom small water pressure stable water pressure weak general clean room 
571,Hotel Boss,4,reception staff william attentive nice give us complimentary upgrade appreciate overall pleasant stay good location recommend family friends back 
572,Hotel Boss,4,dont clean room everyday even trash cleaning repeatedly call room quite small affordable good location 
573,Hotel Boss,3,breakfast better many choices live station room smells abit weird wifi strong view  story breath taking swimming pool good 
574,Hotel Boss,4,location balcony view 
575,Hotel Boss,4,room sound proof neighbors inconsiderate talked loudly hear quite easily staff prompt taking call followed inform noisy neighbor within  minutes settled good check process great staff helpful friendly room came really nice view room facing plot greeneries unblocked views facing beautiful blue mosque arab street bugis could stay room day enjoying views inside 
576,Hotel Boss,4,flip flops provided use shower corners room covered spider web floor clean enough dust tables view balcony amazing 
577,Hotel Boss,4,room cleaning made daily supply changes towels bed sheets even number days good location convenient walk arab street haji lane little india surrounded good foods local choices within walking distance staff nice 
578,Hotel Boss,4,rooms small closets rooms felt bit stuffy poor ventilation hotel location facilities good staff quick attend needs 
579,Hotel Boss,4,rooms small couple location perfect close metro almost everything need vacation 
580,Hotel Boss,3,change rooms second night due faulty aircon good location 
581,Hotel Boss,4,review hidden meet guidelines
582,Hotel Boss,4,breakfast needs variety simple things like boiled egg omelette options need present rooms small pls note early checkin comfortable room modern 
583,Hotel Boss,4,shower head little bit broken water small door toilet broken well close tightly poor internet connection like smart tv services environment place convenient close mrt stations 
584,Hotel Boss,4,swimming pool 
585,Hotel Boss,4,everything nice include staff meals even thise facilities thing want comment less likely quiet night hear people talking washing stuff nice 
586,Hotel Boss,4,shower needed long time get warm  mainly local tv channels great location nice facilities great wifi room 
587,Hotel Boss,4,time collecting 
588,Hotel Boss,4,mm mini fridge guess like cold enough hard close overall niceee balcony 
589,Hotel Boss,4,nice hotel lobby clean friendly good reception service 
590,Hotel Boss,4,love fact balcony location near many eateries accessible via public transport staff friendly 
591,Hotel Boss,3,room cleanliness could improved floor felt sticky paint peel walls hotel slippers asked hotel breakfast mediocre check quick 
592,Hotel Boss,4,bath tub toilet basin clean lobby lift room dark ok 
593,Hotel Boss,4,n overall 
594,Hotel Boss,4,ironing provided level  would hv better guest use room return good location wif mrt buses doorstep wide variations food eateries around forgotten bring hp usb charging adapter staff reception offer help charge phone would best hotel lend bring room n return use given room city view much appreciated really focus size room could hv little bigger otherwise fine 
595,Royal Plaza on Scotts,4,carpark value money 
596,Royal Plaza on Scotts,5,pool best located th floor still nice one great location big room comfortable king bed lovely staff pack play provided nice along baby toiletries 
597,Royal Plaza on Scotts,4,staff always smiling warm courteous liked much lounge facility th floor cozy relaxing great place want read book 
598,Royal Plaza on Scotts,4,chinese movies available bed soft 
599,Royal Plaza on Scotts,4,air conditioner rather noisy location 
600,Royal Plaza on Scotts,4,none location straight forward checking friendly staff halal certified kitchen tasty food comfortable huge bed good water pressure good 
601,Royal Plaza on Scotts,4,air difficult adjust cold location close main shopping orchard rd 
602,Royal Plaza on Scotts,4,nespresso machine room cups pods great bed shower perfect location fabulous dinner buffet 
603,Royal Plaza on Scotts,4,breakfast corousel restaurant crowded renovation still going great location 
604,Royal Plaza on Scotts,4,staff location 
605,Royal Plaza on Scotts,4,staff manner location 
606,Royal Plaza on Scotts,4,none breakfast superb 
607,Royal Plaza on Scotts,5,location great family connecting rooms requested hotel halal restaurant 
